,100,202,305,407,510,612,715,817,920,1022,1125,1227,1330,1432,1535,1637,1740,1842,1945,2048
0,0.6520528664068184,0.6737666142957983,0.664952182606576,0.6670530434664254,0.6712362723011205,0.6799507441340772,0.66592968883561,0.6730863550137354,0.6801380066977066,0.6791083896846758,0.682801082804382,0.6728500465462011,0.6759984023581741,0.6751006372345472,0.6922104642033647,0.6813240412799214,0.6835599029696441,0.6750528994267402,0.676414822755709,0.6849502357291987
1,0.656222021703804,0.656222021703804,0.656222021703804,0.656222021703804,0.656222021703804,0.656222021703804,0.656222021703804,0.656222021703804,0.656222021703804,0.656222021703804,0.656222021703804,0.656222021703804,0.656222021703804,0.656222021703804,0.656222021703804,0.656222021703804,0.656222021703804,0.656222021703804,0.656222021703804,0.656222021703804
2,0.5701261432600796,0.614581336545949,0.6563162948729702,0.651898351871206,0.6650103226069035,0.6638160944465847,0.6678068528997937,0.6580296855233764,0.6645018449121056,0.6617257835482817,0.6621871937157288,0.6663880054710978,0.6725526717395922,0.6753654031434504,0.6694140490390454,0.67781957225942,0.6949634346387816,0.6701882793988257,0.6713161783059605,0.6804613176696999
3,0.6294774639842864,0.6544260213694576,0.6624938235618072,0.6661625690076604,0.6781003212215343,0.6717838635383445,0.664952484492263,0.6863374802920816,0.6780684885482505,0.6724583737640845,0.6773525337522016,0.6952410616741186,0.6790902217126009,0.6885809104658059,0.6812816527450261,0.6827164005404831,0.6838012210421184,0.679805433545188,0.680051365796656,0.6835031227632581
