,100,202,305,407,510,612,715,817,920,1022,1125,1227,1330,1432,1535,1637,1740,1842,1945,2048
0,0.7898305084745763,0.7627118644067796,0.7762711864406779,0.7610169491525423,0.7728813559322033,0.7694915254237287,0.7813559322033898,0.7661016949152543,0.7576271186440677,0.7813559322033898,0.7898305084745763,0.7932203389830508,0.7796610169491525,0.783050847457627,0.7813559322033898,0.771186440677966,0.7864406779661016,0.7881355932203389,0.7830508474576271,0.7796610169491525
1,0.728813559322034,0.728813559322034,0.728813559322034,0.728813559322034,0.728813559322034,0.728813559322034,0.728813559322034,0.728813559322034,0.728813559322034,0.728813559322034,0.728813559322034,0.728813559322034,0.728813559322034,0.728813559322034,0.728813559322034,0.728813559322034,0.728813559322034,0.728813559322034,0.728813559322034,0.728813559322034
2,0.8406779661016948,0.7288135593220338,0.7288135593220338,0.7372881355932203,0.7474576271186442,0.7338983050847456,0.7135593220338983,0.7440677966101694,0.7305084745762711,0.7542372881355932,0.7338983050847457,0.7372881355932203,0.7389830508474575,0.742372881355932,0.7389830508474576,0.7220338983050848,0.7372881355932204,0.7305084745762711,0.7338983050847456,0.7305084745762711
3,0.7491525423728813,0.7406779661016949,0.7372881355932204,0.7271186440677966,0.7389830508474575,0.7254237288135592,0.7271186440677966,0.7372881355932204,0.7254237288135592,0.7203389830508474,0.7135593220338982,0.7305084745762711,0.7338983050847456,0.7203389830508474,0.7254237288135592,0.7288135593220338,0.7186440677966102,0.7254237288135592,0.7305084745762712,0.728813559322034
